term,name,section,component,title,room_Code,start_Time,end_Time,monday,tuesday,wednesday,thursday,friday,online,pre_Req,co_Req,equivalent,association,lab_Required,require_Engineer,id
Fall,COMP201,DD,LEC,INTRODUCTION TO COMPUTING,H620,1065,1215,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,1000,FALSE,NOENG,19
Fall,COMP201,DDDA,TUT,INTRODUCTION TO COMPUTING,H544,1230,1280,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,1000,FALSE,NOENG,28
Fall,COMP201,DDDB,TUT,INTRODUCTION TO COMPUTING,H540,1230,1280,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,1000,FALSE,NOENG,32
Fall,COMP218,EC,LEC,FUNDAMENTALS OF PROGRAMMING,ONLINE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,1001,FALSE,NOENG,60
Fall,COMP218,EC A,TUT,FUNDAMENTALS OF PROGRAMMING,H929,1065,1165,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,1001,FALSE,NOENG,61
Fall,COMP218,EC B,TUT,FUNDAMENTALS OF PROGRAMMING,H929,615,715,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,1001,FALSE,NOENG,62
Fall,COMP218,EC C,TUT,FUNDAMENTALS OF PROGRAMMING,H967,1065,1165,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,1001,FALSE,NOENG,63
Fall,COMP218,EC D,TUT,FUNDAMENTALS OF PROGRAMMING,H967,615,715,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,1001,FALSE,NOENG,64
Winter,COMP218,EC,LEC,FUNDAMENTALS OF PROGRAMMING,ONLINE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,1002,FALSE,NOENG,398
Winter,COMP218,EC A,TUT,FUNDAMENTALS OF PROGRAMMING,H967,1065,1165,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,1002,FALSE,NOENG,399
Winter,COMP218,EC B,TUT,FUNDAMENTALS OF PROGRAMMING,H967,615,715,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,1002,FALSE,NOENG,400
Winter,COMP218,EC C,TUT,FUNDAMENTALS OF PROGRAMMING,H903,615,715,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,1002,FALSE,NOENG,401
Fall,COMP228,U,LEC,SYSTEM HARDWARE,H407,795,870,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,SOEN 228,1003,FALSE,NOENG,142
Fall,COMP228,U UA,TUT,SYSTEM HARDWARE,H523,885,985,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,SOEN 228,1003,FALSE,NOENG,144
Fall,COMP228,U UB,TUT,SYSTEM HARDWARE,H623,885,985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,SOEN 228,1003,FALSE,NOENG,146
Fall,COMP228,U UC,TUT,SYSTEM HARDWARE,H427,885,985,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,SOEN 228,1003,FALSE,NOENG,148
Fall,COMP228,U UD,TUT,SYSTEM HARDWARE,H625,885,985,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,SOEN 228,1003,FALSE,NOENG,150
Fall,COMP228,U UE,TUT,SYSTEM HARDWARE,H521,885,985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,SOEN 228,1003,FALSE,NOENG,152
Winter,COMP228,DD,LEC,SYSTEM HARDWARE,H415,1065,1215,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,SOEN 228,1004,FALSE,NOENG,386
Winter,COMP228,DDDA,TUT,SYSTEM HARDWARE,H513,1230,1330,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,SOEN 228,1004,FALSE,NOENG,389
Winter,COMP228,DDDB,TUT,SYSTEM HARDWARE,H540,1230,1330,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,SOEN 228,1004,FALSE,NOENG,391
Winter,COMP228,DDDC,TUT,SYSTEM HARDWARE,H564,1230,1330,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,SOEN 228,1004,FALSE,NOENG,392
Winter,COMP228,PP,LEC,SYSTEM HARDWARE,H415,1065,1215,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,SOEN 228,1005,FALSE,NOENG,432
Winter,COMP228,PPPA,TUT,SYSTEM HARDWARE,H562,1230,1330,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,SOEN 228,1005,FALSE,NOENG,435
Winter,COMP228,PPPB,TUT,SYSTEM HARDWARE,H520,1230,1330,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,SOEN 228,1005,FALSE,NOENG,438
Winter,COMP228,PPPC,TUT,SYSTEM HARDWARE,H537,1230,1330,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,SOEN 228,1005,FALSE,NOENG,439
Fall,COMP232,DD,LEC,MATH. FOR COMPUTER SCIENCE,H411,1065,1215,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,COMP 238,1006,FALSE,NOENG,21
Fall,COMP232,DDDA,TUT,MATH. FOR COMPUTER SCIENCE,H615,1230,1330,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,COMP 238,1006,FALSE,NOENG,30
Fall,COMP232,DDDB,TUT,MATH. FOR COMPUTER SCIENCE,H400-2,1230,1330,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,COMP 238,1006,FALSE,NOENG,35
Fall,COMP232,DDDC,TUT,MATH. FOR COMPUTER SCIENCE,H437,1230,1330,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,COMP 238,1006,FALSE,NOENG,37
Fall,COMP232,DDDD,TUT,MATH. FOR COMPUTER SCIENCE,H437,975,1075,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,1006,FALSE,NOENG,40
Fall,COMP232,PP,LEC,MATH. FOR COMPUTER SCIENCE,H553,1065,1215,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,1007,FALSE,NOENG,115
Fall,COMP232,PPPA,TUT,MATH. FOR COMPUTER SCIENCE,H562,1230,1330,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,1007,FALSE,NOENG,116
Fall,COMP232,PPPB,TUT,MATH. FOR COMPUTER SCIENCE,H513,1230,1330,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,1007,FALSE,NOENG,117
Fall,COMP232,PPPC,TUT,MATH. FOR COMPUTER SCIENCE,H564,1230,1330,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,1007,FALSE,NOENG,118
Fall,COMP232,Q,LEC,MATH. FOR COMPUTER SCIENCE,H415,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,1008,FALSE,NOENG,121
Fall,COMP232,Q QA,TUT,MATH. FOR COMPUTER SCIENCE,H501,975,1075,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,COMP 238,1008,FALSE,NOENG,124
Fall,COMP232,Q QB,TUT,MATH. FOR COMPUTER SCIENCE,H627,885,985,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,1008,FALSE,NOENG,127
Fall,COMP232,Q QC,TUT,MATH. FOR COMPUTER SCIENCE,H619,885,985,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,1008,FALSE,NOENG,129
Fall,COMP232,R,LEC,MATH. FOR COMPUTER SCIENCE,H507,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,1009,FALSE,NOENG,130
Fall,COMP232,R RA,TUT,MATH. FOR COMPUTER SCIENCE,H625,975,1075,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,COMP 238,1009,FALSE,NOENG,133
Fall,COMP232,R RB,TUT,MATH. FOR COMPUTER SCIENCE,H627,975,1075,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,COMP 238,1009,FALSE,NOENG,135
Fall,COMP232,R RC,TUT,MATH. FOR COMPUTER SCIENCE,MB5.215,975,1075,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,COMP 238,1009,FALSE,NOENG,136
Fall,COMP232,S,LEC,MATH. FOR COMPUTER SCIENCE,H411,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,1010,FALSE,NOENG,138
Fall,COMP232,S SA,TUT,MATH. FOR COMPUTER SCIENCE,H523,975,1075,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,1010,FALSE,NOENG,139
Fall,COMP232,S SB,TUT,MATH. FOR COMPUTER SCIENCE,H613,975,1075,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,1010,FALSE,NOENG,140
Fall,COMP232,S SC,TUT,MATH. FOR COMPUTER SCIENCE,H427,975,1075,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,1010,FALSE,NOENG,141
Winter,COMP232,NN,LEC,MATH. FOR COMPUTER SCIENCE,H535,1065,1215,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,1011,FALSE,NOENG,417
Winter,COMP232,NNNA,TUT,MATH. FOR COMPUTER SCIENCE,H433,1230,1330,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,1011,FALSE,NOENG,418
Winter,COMP232,NNNB,TUT,MATH. FOR COMPUTER SCIENCE,H433,1230,1330,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,COMP 238,1011,FALSE,NOENG,421
Winter,COMP232,U,LEC,MATH. FOR COMPUTER SCIENCE,H110,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,COMP 238,1012,FALSE,NOENG,456
Winter,COMP232,U UA,TUT,MATH. FOR COMPUTER SCIENCE,H561,885,985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,COMP 238,1012,FALSE,NOENG,459
Winter,COMP232,U UB,TUT,MATH. FOR COMPUTER SCIENCE,H433,885,985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,COMP 238,1012,FALSE,NOENG,462
Fall,COMP233,Q,LEC,PROB. & STATS. FOR COMP. SC.,H531,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,1013,FALSE,NOENG,119
Fall,COMP233,Q QA,TUT,PROB. & STATS. FOR COMP. SC.,FGB030,615,715,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,1013,FALSE,NOENG,122
Fall,COMP233,Q QB,TUT,PROB. & STATS. FOR COMP. SC.,FGB030,615,715,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,1013,FALSE,NOENG,125
Winter,COMP233,DD,LEC,PROB. & STATS. FOR COMP. SC.,GNM100,1065,1215,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,1014,FALSE,NOENG,387
Winter,COMP233,DDDA,TUT,PROB. & STATS. FOR COMP. SC.,H631,705,815,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,1014,FALSE,NOENG,388
Winter,COMP233,DDDB,TUT,PROB. & STATS. FOR COMP. SC.,H631,705,815,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,1014,FALSE,NOENG,390
Winter,COMP233,N,LEC,PROB. & STATS. FOR COMP. SC.,H507,795,870,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,1015,FALSE,NOENG,408
Winter,COMP233,N NA,TUT,PROB. & STATS. FOR COMP. SC.,H501,885,995,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,1015,FALSE,NOENG,410
Winter,COMP233,N NB,TUT,PROB. & STATS. FOR COMP. SC.,H633,885,995,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,1015,FALSE,NOENG,412
Fall,COMP248,A-X,LAB,OBJ-ORIENTED PROGRAMMING I,H917,1185,1245,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,4
Fall,COMP248,B-X,LAB,OBJ-ORIENTED PROGRAMMING I,H917,615,675,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,5
Fall,COMP248,C-X,LAB,OBJ-ORIENTED PROGRAMMING I,H917,1230,1290,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,TRUE,NOENG,6
Fall,COMP248,D-X,LAB,OBJ-ORIENTED PROGRAMMING I,H849,1185,1245,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,17
Fall,COMP248,E-X,LAB,OBJ-ORIENTED PROGRAMMING I,H903,615,675,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,NOENG,59
Fall,COMP248,EE,LEC,OBJ-ORIENTED PROGRAMMING I,H820,1065,1215,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,1016,TRUE,N,65
Fall,COMP248,EEEA,TUT,OBJ-ORIENTED PROGRAMMING I,H607,705,805,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,1016,TRUE,N,66
Fall,COMP248,EEEB,TUT,OBJ-ORIENTED PROGRAMMING I,H607,705,805,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,1016,TRUE,N,67
Fall,COMP248,F-X,LAB,OBJ-ORIENTED PROGRAMMING I,H917,1230,1290,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,NOENG,76
Fall,COMP248,FF,LEC,OBJ-ORIENTED PROGRAMMING I,H1070,1065,1215,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,1017,TRUE,N,79
Fall,COMP248,FFFA,TUT,OBJ-ORIENTED PROGRAMMING I,H619,1065,1165,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,1017,TRUE,N,82
Fall,COMP248,FFFB,TUT,OBJ-ORIENTED PROGRAMMING I,H607,705,805,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,1017,TRUE,N,85
Fall,COMP248,G-X,LAB,OBJ-ORIENTED PROGRAMMING I,H831,640,700,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,NOENG,92
Fall,COMP248,H-X,LAB,OBJ-ORIENTED PROGRAMMING I,H903,730,790,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,99
Fall,COMP248,I-X,LAB,OBJ-ORIENTED PROGRAMMING I,H831,730,790,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,100
Fall,COMP248,J-X,LAB,OBJ-ORIENTED PROGRAMMING I,H903,730,790,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,101
Fall,COMP248,K-X,LAB,OBJ-ORIENTED PROGRAMMING I,H831,730,790,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,102
Fall,COMP248,L-X,LAB,OBJ-ORIENTED PROGRAMMING I,H907,730,790,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,103
Fall,COMP248,M-X,LAB,OBJ-ORIENTED PROGRAMMING I,H967,640,700,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,NOENG,104
Fall,COMP248,N-X,LAB,OBJ-ORIENTED PROGRAMMING I,H917,640,700,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,NOENG,109
Fall,COMP248,O-X,LAB,OBJ-ORIENTED PROGRAMMING I,H907,730,790,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,111
Fall,COMP248,P,LEC,OBJ-ORIENTED PROGRAMMING I,H507,795,870,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,1018,TRUE,N,112
Fall,COMP248,P PA,TUT,OBJ-ORIENTED PROGRAMMING I,H611,525,625,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,1018,TRUE,N,113
Fall,COMP248,P PB,TUT,OBJ-ORIENTED PROGRAMMING I,H613,615,715,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,1018,TRUE,N,114
Fall,COMP248,Q,LEC,OBJ-ORIENTED PROGRAMMING I,H415,795,870,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,1019,TRUE,Y,120
Fall,COMP248,Q QA,TUT,OBJ-ORIENTED PROGRAMMING I,H521,615,715,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,1019,TRUE,Y,123
Fall,COMP248,Q QB,TUT,OBJ-ORIENTED PROGRAMMING I,H544,615,715,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,1019,TRUE,Y,126
Fall,COMP248,Q QC,TUT,OBJ-ORIENTED PROGRAMMING I,H540,615,715,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,1019,TRUE,Y,128
Fall,COMP248,R,LEC,OBJ-ORIENTED PROGRAMMING I,H920,525,600,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,1020,TRUE,N,131
Fall,COMP248,R RA,TUT,OBJ-ORIENTED PROGRAMMING I,MB3.255,615,715,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,1020,TRUE,N,132
Fall,COMP248,R RB,TUT,OBJ-ORIENTED PROGRAMMING I,H615,615,715,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,1020,TRUE,N,134
Fall,COMP248,R RC,TUT,OBJ-ORIENTED PROGRAMMING I,MBS1.255,525,625,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,1020,TRUE,N,137
Winter,COMP248,A-X,LAB,OBJ-ORIENTED PROGRAMMING I,H831,1200,1260,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,NOENG,383
Winter,COMP248,C-X,LAB,OBJ-ORIENTED PROGRAMMING I,H917,1200,1260,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,NOENG,384
Winter,COMP248,D-X,LAB,OBJ-ORIENTED PROGRAMMING I,H831,815,875,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,NOENG,385
Winter,COMP248,E-X,LAB,OBJ-ORIENTED PROGRAMMING I,H903,815,875,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,397
Winter,COMP248,F-X,LAB,OBJ-ORIENTED PROGRAMMING I,H907,815,875,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,402
Winter,COMP248,G-X,LAB,OBJ-ORIENTED PROGRAMMING I,H903,995,1055,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,NOENG,403
Winter,COMP248,H-X,LAB,OBJ-ORIENTED PROGRAMMING I,H817,995,1055,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,NOENG,404
Winter,COMP248,I-X,LAB,OBJ-ORIENTED PROGRAMMING I,H831,995,1055,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,405
Winter,COMP248,S,LEC,OBJ-ORIENTED PROGRAMMING I,H553,1065,1215,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,1021,TRUE,N,446
Winter,COMP248,S SA,TUT,OBJ-ORIENTED PROGRAMMING I,H459,1230,1330,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,1021,TRUE,N,449
Winter,COMP248,S SB,TUT,OBJ-ORIENTED PROGRAMMING I,H619,1230,1330,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,1021,TRUE,N,452
Winter,COMP248,U,LEC,OBJ-ORIENTED PROGRAMMING I,H920,615,690,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,1022,TRUE,Y,455
Winter,COMP248,U UA,TUT,OBJ-ORIENTED PROGRAMMING I,H609,705,805,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,1022,TRUE,Y,458
Winter,COMP248,U UB,TUT,OBJ-ORIENTED PROGRAMMING I,H611,705,805,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,1022,TRUE,Y,461
Winter,COMP248,W,LEC,OBJ-ORIENTED PROGRAMMING I,H920,705,780,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,1023,TRUE,N,469
Winter,COMP248,W WA,TUT,OBJ-ORIENTED PROGRAMMING I,H459,615,710,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,1023,TRUE,N,470
Winter,COMP248,W WB,TUT,OBJ-ORIENTED PROGRAMMING I,H459,885,985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,1023,TRUE,N,471
Fall,COMP249,D,LEC,OBJ-ORIENTED PROGRAMMING II,H411,885,960,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,,1024,TRUE,N,7
Fall,COMP249,D DA,TUT,OBJ-ORIENTED PROGRAMMING II,H627,765,875,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP248,,,1024,TRUE,N,12
Fall,COMP249,D DB,TUT,OBJ-ORIENTED PROGRAMMING II,H621,975,1075,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,,1024,TRUE,N,14
Fall,COMP249,E,LEC,OBJ-ORIENTED PROGRAMMING II,H620,885,960,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,,1025,TRUE,N,43
Fall,COMP249,E EA,TUT,OBJ-ORIENTED PROGRAMMING II,H523,765,875,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP248,,,1025,TRUE,N,46
Fall,COMP249,I-X,LAB,OBJ-ORIENTED PROGRAMMING II,H819,1095,1155,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP248,,,,TRUE,NOENG,49
Fall,COMP249,J-X,LAB,OBJ-ORIENTED PROGRAMMING II,H907,1095,1155,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,,,TRUE,NOENG,50
Fall,COMP249,K-X,LAB,OBJ-ORIENTED PROGRAMMING II,H907,1170,1230,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,,,TRUE,NOENG,51
Fall,COMP249,L-X,LAB,OBJ-ORIENTED PROGRAMMING II,H823,1095,1155,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP248,,,,TRUE,NOENG,52
Fall,COMP249,M-X,LAB,OBJ-ORIENTED PROGRAMMING II,H823,1095,1155,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,,,TRUE,NOENG,53
Fall,COMP249,N-X,LAB,OBJ-ORIENTED PROGRAMMING II,H823,1170,1230,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,,,TRUE,NOENG,54
Fall,COMP249,E EB,TUT,OBJ-ORIENTED PROGRAMMING II,H623,975,1075,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP248,,,1025,TRUE,N,55
Winter,COMP249,A-X,LAB,OBJ-ORIENTED PROGRAMMING II,H811,990,1050,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP248,,,,TRUE,NOENG,382
Winter,COMP249,PP,LEC,OBJ-ORIENTED PROGRAMMING II,H420,1065,1215,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP248,,,1026,TRUE,Y,430
Winter,COMP249,PPPA,TUT,OBJ-ORIENTED PROGRAMMING II,H609,1230,1330,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP248,,,1026,TRUE,Y,433
Winter,COMP249,PPPB,TUT,OBJ-ORIENTED PROGRAMMING II,H429,1065,1165,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP248,,,1026,TRUE,Y,437
Winter,COMP249,QQ,LEC,OBJ-ORIENTED PROGRAMMING II,H520,1065,1215,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP248,,,1027,TRUE,N,440
Winter,COMP249,QQQA,TUT,OBJ-ORIENTED PROGRAMMING II,H459,1230,1330,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP248,,,1027,TRUE,N,441
Winter,COMP249,QQQB,TUT,OBJ-ORIENTED PROGRAMMING II,H459,1185,1285,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP248,,,1027,TRUE,N,442
Winter,COMP249,S,LEC,OBJ-ORIENTED PROGRAMMING II,H435,525,600,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,,1028,TRUE,N,445
Winter,COMP249,S SA,TUT,OBJ-ORIENTED PROGRAMMING II,H621,615,715,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,,1028,TRUE,N,447
Winter,COMP249,S SB,TUT,OBJ-ORIENTED PROGRAMMING II,H621,615,715,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP248,,,1028,TRUE,N,450
Winter,COMP249,S SC,TUT,OBJ-ORIENTED PROGRAMMING II,H540,615,715,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP248,,,1028,TRUE,N,453
Winter,COMP249,S-X,LAB,OBJ-ORIENTED PROGRAMMING II,H854,990,1050,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP248,,,,TRUE,N,454
Winter,COMP249,U,LEC,OBJ-ORIENTED PROGRAMMING II,H557,615,690,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,COMP248,,,1029,TRUE,N,457
Winter,COMP249,U UA,TUT,OBJ-ORIENTED PROGRAMMING II,H619,615,715,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP248,,,1029,TRUE,N,460
Winter,COMP249,U UB,TUT,OBJ-ORIENTED PROGRAMMING II,H613,705,805,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,,1029,TRUE,N,463
Winter,COMP249,WW,LEC,OBJ-ORIENTED PROGRAMMING II,H920,1065,1215,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP248,,,1030,TRUE,N,474
Winter,COMP249,WWWA,TUT,OBJ-ORIENTED PROGRAMMING II,H429,1230,1330,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP248,,,1030,TRUE,N,476
Winter,COMP249,WWWB,TUT,OBJ-ORIENTED PROGRAMMING II,H619,1140,1250,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP248,,,1030,TRUE,N,478
Fall,COMP326,DD,LEC,COMPUTER ARCHITECTURE,H629,1065,1215,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP346,,,1031,FALSE,NOENG,25
Fall,COMP326,DDDA,TUT,COMPUTER ARCHITECTURE,H513,1230,1280,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP346,,,1031,FALSE,NOENG,27
Fall,COMP326,DDDB,TUT,COMPUTER ARCHITECTURE,H513,1290,1340,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP346,,,1031,FALSE,NOENG,36
Fall,COMP335,E,LEC,INTRO/THEORETICAL COMP SCI,H435,975,1050,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(COMP249, COEN244), (COMP238, COMP232, COEN231)",,,6651,FALSE,N,42
Fall,COMP335,E EA,TUT,INTRO/THEORETICAL COMP SCI,H623,705,755,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(COMP249, COEN244), (COMP238, COMP232, COEN231)",,,6651,FALSE,N,44
Fall,COMP335,E EB,TUT,INTRO/THEORETICAL COMP SCI,H623,705,755,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(COMP249, COEN244), (COMP238, COMP232, COEN231)",,,6651,FALSE,N,47
